WellId;X;Y;DepthFrom;DepthTo;Rock;Porosity
W-0028;97.09;78.63;243.96;258.20;Shale;0.197
W-0028;92.57;76.39;258.20;276.65;Dolomite;0.158
W-0028;89.54;87.31;276.65;285.37;Dolomite;0.043
W-0028;117.22;70.70;285.37;293.57;Sandstone;0.246
W-0028;123.70;79.94;293.57;301.46;Dolomite;0.354
W-0028;84.13;63.42;301.46;317.97;Sandstone;0.341
W-0028;129.58;71.06;317.97;322.60;Shale;0.286
W-0028;118.90;77.13;322.60;336.48;Shale;0.265
W-0028;88.33;65.99;336.48;342.51;Dolomite;0.335
W-0028;89.06;65.56;342.51;360.61;Dolomite;0.277
W-0028;124.90;69.92;360.61;371.98;Limestone;0.262
W-0028;85.65;52.89;371.98;388.20;Sandstone;0.344
W-0028;94.89;56.28;388.20;401.10;Sandstone;0.098
W-0028;89.73;64.41;401.10;418.64;Sandstone;0.250
W-0028;95.50;55.96;418.64;426.08;Limestone;0.343
W-0028;98.54;58.39;426.08;439.59;Limestone;0.262
W-0028;113.04;71.69;439.59;456.22;Shale;0.175
W-0028;100.10;51.54;456.22;464.15;Shale;0.243
W-0028;117.64;50.46;464.15;466.26;Dolomite;0.230
W-0028;83.24;86.90;466.26;480.79;Dolomite;0.022
W-0028;120.75;83.79;480.79;483.80;Sandstone;0.278
W-0028;80.75;52.12;483.80;492.50;Sandstone;0.189
W-0028;95.40;83.51;492.50;508.99;Sandstone;0.275
W-0028;94.86;85.95;508.99;518.61;Shale;0.250
W-0028;108.78;80.07;518.61;529.85;Sandstone;0.077
W-0028;113.85;88.82;529.85;538.44;Sandstone;0.258
W-0029;108.22;61.77;0.00;6.05;Shale;0.212
W-0029;99.96;75.77;6.05;16.51;Sandstone;0.172
W-0029;112.94;93.23;16.51;36.13;Sandstone;0.215
W-0029;87.37;64.02;36.13;55.97;Sandstone;0.217
W-0029;92.43;91.52;55.97;73.15;Limestone;0.206
W-0029;100.95;54.35;73.15;92.41;Sandstone;0.233
W-0029;99.50;85.99;92.41;96.13;Dolomite;0.057
W-0029;102.22;66.78;96.13;99.78;Shale;0.194
W-0029;80.12;81.03;99.78;104.38;Sandstone;0.036
W-0029;120.28;70.04;104.38;117.62;Sandstone;0.125
W-0029;118.57;98.85;117.62;136.77;Dolomite;0.297
W-0029;129.91;82.02;136.77;142.12;Limestone;0.243
W-0029;88.61;65.84;142.12;145.87;Dolomite;0.262
W-0029;81.20;83.44;145.87;152.66;Shale;0.157
W-0029;107.28;66.72;152.66;153.91;Shale;0.084
W-0029;123.90;64.41;153.91;162.34;Limestone;0.031
W-0029;90.69;84.07;162.34;173.12;Dolomite;0.214
W-0029;84.87;77.23;173.12;192.24;Limestone;0.329
W-0029;94.20;99.16;192.24;206.20;Limestone;0.037
W-0029;102.04;62.28;206.20;217.78;Sandstone;0.086
W-0029;98.06;73.32;217.78;226.91;Dolomite;0.213
W-0029;103.82;88.73;237.80;232.80;Dolomite;0.223
W-0029;117.04;62.93;232.80;235.46;Limestone;0.160
W-0029;129.29;61.17;235.46;244.48;Limestone;0.097
W-0029;107.67;74.46;244.48;249.47;Shale;0.345
BAD-OVR1;110.06;59.91;122.00;130.00;Sandstone;0.151
W-0029;102.89;55.18;259.28;278.62;Shale;0.306
W-0029;104.96;64.88;278.62;286.73;Shale;0.237
W-0029;108.65;51.07;286.73;303.26;Shale;0.020
BAD-OVR1;83.22;55.24;125.00;133.00;Sandstone;0.164
W-0029;88.41;87.28;308.41;324.95;Limestone;0.145
W-0029;108.70;85.64;324.95;342.19;Dolomite;0.347
W-0029;125.51;70.51;342.19;350.36;Limestone;0.275
W-0029;122.75;95.47;350.36;367.34;Limestone;0.065
W-0029;129.83;95.95;367.34;371.54;Limestone;0.347
BAD-OVR1;124.84;62.99;128.00;136.00;Dolomite;0.153
W-0029;95.99;52.77;385.15;403.48;Dolomite;0.034
W-0029;128.24;80.05;403.48;405.62;Limestone;0.280
W-0029;110.82;88.99;405.62;413.23;Limestone;0.130
W-0029;92.48;88.86;413.23;425.39;Dolomite;0.167
W-0029;92.11;55.22;425.39;440.63;Shale;0.036
W-0029;113.07;51.80;440.63;441.68;Limestone;0.348
W-0029;81.89;94.55;441.68;458.63;Dolomite;0.159
W-0029;123.77;75.21;458.63;462.42;Shale;0.309
W-0029;127.59;81.43;462.42;480.85;Sandstone;0.229
W-0029;105.62;71.86;480.85;493.40;Limestone;0.263
W-0029;89.29;70.48;493.40;504.39;Limestone;0.301
W-0029;110.84;66.94;504.39;520.88;Shale;0.091
W-0029;114.58;67.18;520.88;528.55;Sandstone;0.013
W-0029;95.95;84.67;528.55;534.32;Shale;0.221
W-0030;119.23;76.46;0.00;8.81;Limestone;0.278
W-0030;84.69;79.58;8.81;13.03;Dolomite;1.500
W-0030;81.55;75.85;13.03;26.82;Limestone;0.336
W-0030;98.43;65.30;26.82;35.39;Limestone;0.164
W-0030;93.95;74.08;35.39;44.56;Shale;1.500
W-0030;115.72;81.02;44.56;60.87;Sandstone;0.211
W-0030;96.24;62.20;60.87;72.77;Limestone;0.203
W-0030;94.13;90.89;72.77;85.62;Limestone;0.360
W-0030;93.48;95.40;85.62;101.09;Shale;0.079
W-0030;82.43;65.97;101.09;103.77;Sandstone;0.043
BAD-OVR1;84.89;71.44;131.00;139.00;Sandstone;0.066
W-0030;90.52;97.60;113.59;132.51;Limestone;0.040
W-0030;127.04;54.06;132.51;147.84;Dolomite;0.074
W-0030;112.88;97.23;147.84;157.99;Dolomite;0.148
W-0030;93.35;98.88;157.99;167.04;Shale;0.021
W-0030;90.66;59.74;167.04;170.90;Limestone;0.076
W-0030;88.73;57.08;189.41;184.41;Shale;0.053
BAD-OVR1;107.36;94.89;134.00;142.00;Sandstone;0.289
W-0030;107.16;64.47;201.02;204.62;Limestone;0.175
W-0030;120.09;57.91;204.62;206.25;Sandstone;0.316
W-0030;113.80;85.08;206.25;224.76;Shale;0.066
W-0030;106.88;82.54;247.70;242.70;Shale;0.215
W-0030;128.22;56.68;242.70;259.29;Limestone;0.147
W-0030;99.87;59.68;259.29;263.75;Limestone;0.348
W-0030;85.87;87.37;283.47;278.47;Sandstone;0.181
W-0030;84.50;96.49;278.47;284.56;Limestone;0.307
W-0030;86.32;92.91;284.56;299.60;Dolomite;0.197
W-0030;91.21;95.60;299.60;313.99;Sandstone;0.185
W-0030;96.41;68.40;313.99;329.54;Shale;0.307
W-0030;129.99;68.40;329.54;344.52;Sandstone;0.210
W-0030;88.45;76.82;344.52;348.61;Dolomite;0.199
W-0030;118.66;74.38;348.61;355.04;Limestone;0.118
W-0030;117.94;73.34;373.54;368.54;Sandstone;0.039
W-0030;81.82;51.07;368.54;374.21;Limestone;0.246
W-0030;93.30;77.73;374.21;376.78;Shale;0.177
W-0030;114.31;97.31;376.78;383.22;Limestone;0.277
W-0030;129.13;68.22;383.22;391.27;Sandstone;1.500
W-0030;82.65;96.49;391.27;393.43;Sandstone;0.282
W-0030;81.12;98.16;393.43;399.83;Shale;0.060
W-0030;88.27;89.28;399.83;417.23;Sandstone;0.218
W-0030;108.63;59.29;417.23;418.44;Dolomite;0.259
W-0030;92.37;71.56;418.44;432.83;Shale;0.029
W-0030;114.13;99.33;432.83;447.11;Sandstone;0.126
W-0030;82.98;51.73;447.11;462.89;Shale;0.208
W-0030;89.77;50.19;462.89;479.14;Shale;0.067
W-0030;86.80;97.03;479.14;494.78;Limestone;0.177
W-0030;80.16;62.35;494.78;499.91;Shale;0.354
W-0030;113.78;68.20;499.91;518.18;Shale;0.360
W-0030;122.56;96.66;518.18;527.83;Sandstone;0.354
W-0030;90.42;93.55;527.83;540.63;Limestone;0.224
BAD-OVR1;107.93;75.53;137.00;145.00;Shale;0.193
W-0031;127.45;64.90;6.11;16.78;;0.090
W-0031;106.29;68.00;16.78;18.74;Limestone;0.019
W-0031;110.23;81.53;18.74;19.82;Shale;0.320
W-0031;106.05;50.79;19.82;39.02;Sandstone;0.072
W-0031;105.80;75.31;39.02;52.11;Shale;0.059
W-0031;83.83;97.33;52.11;69.09;Dolomite;0.226
W-0031;112.39;64.47;69.09;83.48;Limestone;0.218
W-0031;105.44;88.79;83.48;100.53;Limestone;0.322
W-0031;115.24;95.67;100.53;113.41;Sandstone;0.083
W-0031;87.77;86.89;113.41;116.72;Dolomite;0.026
W-0031;102.35;50.85;116.72;121.88;;0.135
W-0031;97.99;90.45;121.88;123.16;Limestone;0.359
W-0031;106.24;57.46;123.16;132.17;Limestone;0.256
W-0031;118.07;54.80;132.17;144.84;Shale;0.291
W-0031;122.41;51.85;144.84;159.87;Limestone;0.234
W-0031;109.01;87.25;159.87;165.49;Dolomite;0.334
W-0031;100.17;96.59;165.49;174.47;;0.031
W-0031;128.26;70.14;197.87;192.87;Sandstone;0.190
W-0031;84.26;90.98;192.87;194.55;Shale;0.060
W-0031;85.45;89.53;194.55;199.60;Dolomite;0.265
W-0031;97.04;51.27;199.60;203.80;Sandstone;0.263
W-0031;97.64;77.17;203.80;209.06;Dolomite;0.336
W-0031;129.03;99.79;209.06;210.74;Shale;0.252
W-0031;95.58;90.96;210.74;221.66;Shale;0.097
W-0031;122.13;92.95;221.66;234.13;Limestone;0.315
W-0031;98.20;70.59;243.98;238.98;Sandstone;0.159
W-0031;125.74;91.42;238.98;252.93;Shale;0.247
W-0031;121.73;62.04;252.93;270.79;Limestone;0.269
W-0031;125.71;78.93;270.79;273.68;Dolomite;0.248
W-0031;119.84;83.06;273.68;289.42;Limestone;0.113
W-0031;112.45;52.97;289.42;303.17;Sandstone;0.178
W-0031;108.38;93.99;303.17;315.02;Sandstone;0.225
W-0031;115.99;82.41;315.02;318.73;Shale;1.500
W-0031;126.67;78.88;318.73;321.98;Limestone;0.143
W-0031;81.73;77.61;321.98;336.89;Limestone;0.116
W-0031;92.94;78.35;336.89;348.04;Dolomite;0.015
W-0031;95.04;87.21;348.04;363.48;Limestone;0.254
W-0031;108.74;95.67;387.78;382.78;Sandstone;0.042
W-0031;118.34;62.32;382.78;399.29;Dolomite;0.155
W-0031;117.20;59.56;399.29;413.21;Limestone;0.030
W-0031;119.43;63.73;430.15;425.15;Dolomite;0.270
BAD-OVR1;96.43;95.05;140.00;148.00;Shale;0.097
W-0031;92.41;78.32;438.19;455.91;Limestone;0.319
W-0031;96.54;89.90;470.66;465.66;Shale;0.194
W-0031;127.39;74.56;465.66;469.55;Dolomite;0.036
W-0031;126.83;96.19;469.55;483.64;Dolomite;0.212
W-0031;94.26;88.39;483.64;487.89;Dolomite;0.328
W-0031;99.91;62.05;487.89;507.82;Shale;0.192
W-0031;121.82;74.31;507.82;514.68;Sandstone;0.026
W-0032;103.41;54.43;0.00;15.22;Shale;0.311
W-0032;124.79;75.56;15.22;31.91;Dolomite;0.216
BAD-OVR1;100.62;70.81;143.00;151.00;Limestone;0.350
W-0032;94.73;70.81;51.69;69.60;Limestone;0.116
W-0032;83.05;61.63;69.60;89.06;Limestone;0.353
W-0032;105.76;86.11;89.06;106.74;Limestone;0.137
W-0032;113.73;88.36;106.74;125.00;Dolomite;0.017
BAD-OVR1;98.24;79.39;146.00;154.00;Shale;0.116
W-0032;122.99;68.95;138.38;149.14;Sandstone;0.332
W-0032;98.39;59.95;149.14;165.09;Limestone;0.170
W-0032;93.97;79.56;165.09;176.16;Sandstone;0.113
W-0032;102.41;99.08;176.16;178.16;Limestone;0.284
W-0032;90.34;68.73;178.16;186.71;Limestone;0.327
W-0032;111.69;69.51;186.71;205.37;Dolomite;0.166
W-0032;83.74;66.10;205.37;221.62;Sandstone;0.032
W-0032;115.15;60.59;221.62;228.51;Limestone;0.234
W-0032;123.34;56.36;228.51;235.07;Dolomite;0.088
W-0032;82.53;68.06;235.07;247.39;Limestone;0.355
W-0032;91.63;93.74;247.39;253.99;;0.300
W-0032;114.85;70.53;253.99;257.77;Dolomite;0.067
W-0032;83.24;60.03;257.77;276.23;Dolomite;0.288
W-0032;124.75;96.25;276.23;291.17;Dolomite;0.229
W-0032;101.08;92.46;291.17;295.36;;0.296
W-0032;80.30;88.31;295.36;302.74;Limestone;0.015
W-0032;123.52;81.53;302.74;311.01;Sandstone;0.215
W-0032;94.08;96.94;311.01;330.33;Limestone;1.500
W-0032;100.12;58.15;330.33;342.08;;0.155
W-0032;120.58;63.14;342.08;347.80;Shale;0.238
W-0032;124.94;54.42;347.80;360.07;Sandstone;0.333
W-0032;111.87;90.39;360.07;364.59;Shale;0.016
W-0032;89.41;82.57;364.59;372.05;Shale;0.251
W-0032;120.65;55.11;372.05;375.51;Sandstone;0.082
W-0032;105.89;99.05;375.51;383.21;Limestone;0.166
W-0032;126.97;67.65;383.21;402.82;Limestone;0.131
W-0032;111.87;60.95;402.82;404.14;Shale;0.249
W-0032;121.83;83.58;404.14;407.91;Limestone;0.303
W-0032;116.05;65.39;407.91;419.83;Shale;0.256
W-0032;122.52;87.65;419.83;437.59;Dolomite;0.201
W-0032;82.20;68.14;437.59;445.47;Limestone;0.287
W-0032;89.27;89.26;445.47;452.30;Dolomite;0.313
W-0032;113.54;62.28;452.30;461.28;Sandstone;0.118
W-0032;105.45;55.84;461.28;465.02;Shale;0.204
W-0032;88.88;68.91;465.02;478.35;Limestone;0.203
W-0032;110.72;84.98;478.35;492.17;Sandstone;0.193
W-0032;107.48;70.17;514.89;509.89;Limestone;0.085
W-0032;102.78;93.86;509.89;519.28;Sandstone;0.322
W-0032;86.44;81.65;519.28;528.71;Limestone;0.160
W-0032;119.84;72.68;528.71;545.09;Sandstone;0.099
W-0032;80.77;87.74;545.09;550.51;Shale;0.090
W-0032;119.73;79.75;550.51;565.23;Sandstone;0.244
W-0033;112.73;51.37;0.00;18.12;Sandstone;0.057
W-0033;114.80;53.60;18.12;28.39;Sandstone;0.116
W-0033;87.40;63.37;28.39;34.54;;0.108
W-0033;105.49;66.23;34.54;38.35;Limestone;0.173
W-0033;120.94;87.02;38.35;51.66;Limestone;0.119
W-0033;116.83;51.39;51.66;70.99;Shale;0.252
W-0033;106.33;85.20;70.99;78.05;Sandstone;0.195
W-0033;126.26;91.25;78.05;87.65;Limestone;0.208
W-0033;124.79;77.40;87.65;94.66;Shale;0.217
W-0033;117.90;59.37;94.66;106.32;Limestone;0.106
W-0033;81.43;71.06;106.32;121.78;Sandstone;0.169
W-0033;127.72;80.50;121.78;133.70;Dolomite;0.262
W-0033;117.56;68.84;133.70;149.82;Dolomite;0.200
W-0033;80.41;75.29;149.82;154.11;Shale;0.143
W-0033;128.97;54.22;154.11;163.41;Shale;0.283
BAD-OVR1;122.01;54.32;149.00;157.00;Dolomite;0.047
W-0033;101.11;86.64;172.58;180.64;Sandstone;0.136
W-0033;99.37;51.31;180.64;197.37;Shale;0.325
W-0033;107.39;89.67;197.37;210.63;Dolomite;0.161
W-0033;91.06;67.14;210.63;212.43;Dolomite;0.085
W-0033;121.86;66.63;212.43;229.20;Sandstone;0.020
W-0033;87.24;91.35;229.20;235.38;Shale;0.200
W-0033;93.50;91.46;235.38;239.17;Sandstone;0.114
W-0033;126.76;61.91;239.17;243.66;Sandstone;0.036
W-0033;122.98;96.02;243.66;257.09;Shale;0.256
W-0033;83.28;71.20;257.09;267.96;Sandstone;1.500
W-0033;86.35;65.89;267.96;287.91;;0.219
W-0033;127.08;92.99;287.91;293.68;Dolomite;0.237
W-0033;111.05;50.24;293.68;295.52;Shale;0.032
BAD-OVR1;89.30;80.72;152.00;160.00;Dolomite;0.083
BAD-OVR1;128.98;74.13;155.00;163.00;Shale;0.228
W-0033;94.47;63.41;304.79;315.06;Sandstone;0.041
W-0033;97.79;87.07;315.06;328.25;Sandstone;0.108
W-0033;116.77;51.16;328.25;334.39;Sandstone;0.024
W-0033;115.85;68.81;334.39;342.26;Shale;0.296
BAD-OVR1;118.37;64.18;158.00;166.00;Dolomite;0.085
W-0033;127.50;71.54;345.30;350.82;Sandstone;0.201
W-0033;85.76;74.99;350.82;369.21;Sandstone;0.127
W-0033;96.65;53.83;369.21;376.55;Sandstone;0.048
W-0033;121.92;96.41;376.55;385.94;Limestone;0.288
W-0033;117.85;87.22;385.94;395.53;Dolomite;0.134
W-0033;123.64;73.39;395.53;406.55;Shale;0.066
W-0033;128.83;80.12;406.55;416.60;Dolomite;0.338
W-0033;119.13;82.66;416.60;418.40;Sandstone;0.084
W-0033;99.69;86.15;418.40;422.73;Dolomite;0.027
W-0033;113.62;76.21;422.73;435.84;Dolomite;0.142
W-0033;126.46;67.73;435.84;439.61;Sandstone;0.077
W-0033;119.71;90.25;439.61;458.03;Limestone;0.034
W-0033;115.52;97.47;458.03;477.88;Dolomite;0.235
W-0033;90.19;85.87;477.88;489.00;Shale;0.138
W-0034;111.52;97.59;0.00;8.95;Sandstone;0.309
W-0034;90.67;99.26;8.95;14.25;Shale;0.346
W-0034;99.76;83.63;14.25;24.03;Sandstone;0.096
BAD-OVR1;121.12;95.53;161.00;169.00;Shale;0.084
W-0034;94.69;88.61;37.48;55.22;Limestone;0.286
W-0034;93.50;60.81;55.22;74.99;Shale;0.178
W-0034;102.38;77.64;74.99;94.03;;0.104
W-0034;93.98;51.84;94.03;113.83;Limestone;0.187
W-0034;113.91;51.36;113.83;123.80;Sandstone;0.322
W-0034;128.78;98.05;123.80;138.88;;0.342
W-0034;117.72;85.85;138.88;143.64;Shale;0.151
W-0034;109.68;93.99;143.64;148.30;Sandstone;0.265
W-0034;102.88;77.05;148.30;161.48;Shale;0.146
W-0034;85.51;94.16;161.48;167.56;Dolomite;0.296
W-0034;89.34;57.21;167.56;174.75;Shale;0.199
W-0034;104.90;56.47;174.75;187.24;Dolomite;0.194
W-0034;124.25;85.60;187.24;200.27;Sandstone;0.296
W-0034;118.87;72.74;200.27;206.94;Dolomite;0.244
W-0034;120.75;70.15;206.94;218.79;;0.083
W-0034;120.81;92.19;218.79;236.87;Limestone;0.143
W-0034;100.91;53.08;236.87;244.33;Shale;0.264
W-0034;84.38;79.59;244.33;245.60;Sandstone;0.251
W-0034;107.04;93.20;245.60;247.86;Shale;0.057
W-0034;103.11;70.39;247.86;257.90;Dolomite;0.261
W-0034;127.37;96.53;257.90;276.41;Shale;0.027
W-0034;112.69;72.39;276.41;283.70;Limestone;0.300
W-0034;94.24;55.14;283.70;298.56;;0.252
W-0034;96.79;86.33;298.56;313.15;Dolomite;0.019
W-0034;129.91;58.70;313.15;327.66;Shale;0.351
W-0034;119.19;72.12;327.66;335.20;Sandstone;0.265
W-0034;113.90;77.34;335.20;346.50;Limestone;0.162
W-0034;97.34;58.37;353.18;348.18;Limestone;0.135
W-0034;111.69;88.17;348.18;362.79;Limestone;0.234
W-0034;101.06;52.70;362.79;380.97;Shale;0.200
W-0034;128.62;55.91;380.97;390.95;Limestone;0.216
W-0034;100.55;54.07;390.95;399.09;Dolomite;0.017
W-0034;106.72;50.25;399.09;405.64;Limestone;0.201
W-0034;95.40;84.37;405.64;422.15;Shale;0.326
W-0034;92.83;69.22;422.15;438.40;Limestone;0.284
W-0034;124.54;55.02;438.40;439.48;Shale;0.135
W-0034;118.35;99.43;439.48;451.46;Shale;0.325
W-0034;112.73;84.95;451.46;466.57;Shale;0.313
W-0034;114.93;97.28;466.57;477.21;Sandstone;0.104
W-0034;82.95;64.60;477.21;482.32;Limestone;0.046
W-0034;109.17;52.85;482.32;489.00;Shale;0.025
W-0034;87.03;93.39;489.00;502.29;Dolomite;0.258
W-0034;94.06;82.90;502.29;518.26;Shale;0.019
W-0034;103.44;84.26;518.26;529.12;Sandstone;0.239
W-0034;88.29;92.30;529.12;545.91;;0.223
W-0034;85.00;75.28;545.91;563.76;Limestone;0.033
W-0035;128.86;97.61;0.00;13.45;Dolomite;0.161
W-0035;129.42;86.16;13.45;18.95;Dolomite;0.277
W-0035;83.37;75.93;18.95;25.00;Sandstone;0.287
W-0035;114.30;70.79;25.00;33.64;Limestone;0.198
W-0035;84.48;99.58;33.64;39.58;Shale;0.316
W-0035;113.54;95.43;39.58;51.81;;0.207
W-0035;107.38;82.32;51.81;57.64;Shale;0.073
W-0035;109.99;60.81;57.64;60.21;;0.039
W-0035;120.01;54.30;60.21;74.75;Limestone;0.250
W-0035;102.05;75.75;74.75;83.65;Limestone;0.267
W-0035;116.84;70.41;83.65;100.76;Sandstone;0.108
W-0035;81.03;56.11;100.76;119.91;Sandstone;0.173
W-0035;88.11;58.20;119.91;125.41;Limestone;0.312
W-0035;85.79;93.52;125.41;143.70;Sandstone;0.283
W-0035;104.50;60.00;153.91;148.91;Dolomite;0.186
W-0035;112.89;54.53;148.91;167.27;Dolomite;0.285
W-0035;84.21;78.30;167.27;186.08;Sandstone;0.080
W-0035;86.69;80.38;186.08;198.86;Shale;0.118
W-0035;100.71;98.57;198.86;212.26;Sandstone;0.129
W-0035;106.46;78.27;212.26;225.20;;0.200
W-0035;111.67;54.02;225.20;237.94;Dolomite;0.197
W-0035;91.64;67.36;237.94;246.14;Limestone;0.145
W-0035;99.14;94.44;246.14;259.90;Dolomite;0.023
W-0035;88.48;96.16;259.90;277.84;Shale;0.194
W-0035;99.79;78.12;277.84;293.08;Sandstone;0.110
BAD-OVR1;87.12;51.29;164.00;172.00;Dolomite;0.218
W-0035;97.06;61.36;294.50;296.88;Sandstone;0.127
W-0035;87.19;97.41;296.88;309.02;Limestone;0.259
W-0035;89.54;78.93;309.02;320.05;Limestone;0.321
W-0035;89.37;96.71;320.05;331.58;Sandstone;0.189
W-0035;111.32;59.09;331.58;333.75;Sandstone;0.123
W-0035;93.70;76.20;333.75;340.35;Shale;0.223
W-0035;84.97;96.27;340.35;352.55;Dolomite;0.204
W-0035;127.33;51.98;352.55;369.69;Limestone;0.311
W-0035;114.59;84.31;369.69;373.29;Limestone;0.245
W-0035;108.20;62.79;373.29;387.91;Sandstone;0.226
W-0035;124.99;99.23;387.91;400.77;Sandstone;0.039
W-0035;87.86;81.86;400.77;420.19;Shale;0.135
W-0035;81.58;62.88;420.19;428.39;Dolomite;0.059
W-0035;86.13;66.48;428.39;435.50;Limestone;0.174
W-0035;91.14;93.63;435.50;452.70;Shale;0.356
W-0035;84.70;99.96;452.70;459.55;Limestone;0.020
W-0035;127.66;86.00;459.55;478.74;Shale;0.059
W-0035;116.89;98.72;478.74;486.00;Sandstone;0.139
W-0035;94.01;79.38;486.00;489.22;Sandstone;0.352
W-0035;121.52;77.27;489.22;500.05;Dolomite;0.011
W-0035;96.81;76.07;500.05;513.35;Shale;0.228
W-0035;112.79;79.74;513.35;518.67;Dolomite;0.018
W-0035;105.70;73.07;518.67;523.28;Sandstone;0.226
W-0035;95.38;52.47;523.28;533.84;Limestone;0.134
W-0036;91.84;92.44;0.00;1.41;Sandstone;0.222
W-0036;82.67;98.30;1.41;16.02;Shale;0.124
W-0036;108.77;56.11;16.02;23.68;Dolomite;0.191
W-0036;89.31;73.59;23.68;35.41;Shale;0.266
W-0036;84.91;86.59;35.41;54.05;Sandstone;0.248
W-0036;115.35;94.87;54.05;58.20;Sandstone;0.143
W-0036;96.81;81.81;82.98;77.98;Shale;0.274
W-0036;115.13;88.33;77.98;81.58;Shale;0.193
W-0036;87.11;66.78;81.58;92.68;Shale;0.098
W-0036;121.87;76.94;92.68;95.92;Shale;0.333
W-0036;107.80;51.46;95.92;102.36;Dolomite;0.024
W-0036;102.63;66.49;102.36;117.48;Shale;0.233
W-0036;119.33;72.16;117.48;132.10;Shale;0.358
W-0036;98.99;76.32;132.10;137.06;Limestone;0.319
W-0036;101.12;98.97;137.06;150.31;Limestone;0.153
W-0036;112.85;91.56;150.31;164.89;Sandstone;0.075
W-0036;118.54;97.03;164.89;179.68;Shale;0.052
W-0036;117.55;78.29;179.68;193.98;Shale;0.339
W-0036;88.36;66.50;193.98;205.30;Sandstone;0.054
W-0036;113.32;56.08;205.30;209.10;;0.129
W-0036;119.14;58.53;209.10;227.60;Dolomite;0.332
W-0036;88.32;83.64;238.47;233.47;Dolomite;0.268
W-0036;91.93;83.55;233.47;242.21;Sandstone;0.249
W-0036;112.22;88.58;242.21;243.94;;0.050
W-0036;94.83;75.21;243.94;258.35;;0.167
W-0036;108.95;91.43;258.35;270.77;Shale;0.334
W-0036;93.61;92.38;270.77;284.05;Dolomite;0.179
W-0036;107.67;58.84;284.05;296.33;Limestone;0.330
W-0036;129.39;82.58;296.33;305.66;Dolomite;0.114
W-0036;81.14;97.38;305.66;307.72;Dolomite;0.222
W-0036;84.95;92.33;307.72;313.00;Sandstone;0.154
W-0036;102.70;78.68;313.00;328.16;Limestone;0.270
W-0036;113.49;87.48;328.16;334.62;Dolomite;0.109
W-0036;104.23;90.40;334.62;346.83;Limestone;0.126
W-0036;111.35;87.41;346.83;357.92;Sandstone;0.235
W-0036;124.63;71.44;357.92;363.49;Sandstone;0.289
W-0036;82.15;68.13;363.49;379.03;Shale;0.022
W-0036;115.46;76.45;379.03;397.30;Shale;0.066
W-0036;94.04;62.64;397.30;410.95;Sandstone;0.136
W-0036;121.25;92.36;410.95;421.73;Limestone;0.207
W-0036;98.85;71.05;421.73;440.42;Dolomite;0.208
W-0036;109.74;71.91;440.42;459.54;Shale;0.264
W-0036;88.63;89.94;459.54;475.23;Sandstone;0.200
W-0036;124.35;51.21;475.23;487.38;Dolomite;0.273
W-0036;95.64;88.72;487.38;489.71;Limestone;0.152
W-0036;86.15;80.67;489.71;505.89;Sandstone;0.118
W-0036;100.48;97.12;505.89;525.19;Shale;0.013
W-0036;109.73;81.55;525.19;536.17;Shale;0.341
W-0036;81.27;78.78;536.17;542.96;Shale;0.200
W-0036;83.82;69.72;542.96;556.67;Shale;0.169
BAD-OVR1;92.19;57.63;167.00;175.00;Sandstone;0.194
W-0037;86.03;53.54;1.60;11.91;Sandstone;0.304
W-0037;122.01;64.59;11.91;13.22;Dolomite;0.146
W-0037;123.20;78.32;13.22;29.97;Shale;0.156
W-0037;112.21;70.58;29.97;32.31;Limestone;0.019
W-0037;127.23;93.40;32.31;42.60;Sandstone;0.133
W-0037;114.55;79.48;42.60;45.58;Limestone;0.229
W-0037;83.50;93.29;45.58;60.56;Shale;0.315
W-0037;106.17;60.61;60.56;61.68;Shale;0.247
BAD-OVR1;128.15;86.69;170.00;178.00;Sandstone;0.136
W-0037;82.14;93.07;76.66;78.52;Shale;0.085
W-0037;85.59;83.46;78.52;97.40;Sandstone;0.071
W-0037;80.84;72.60;97.40;116.27;Dolomite;0.164
W-0037;84.74;96.99;116.27;127.54;Dolomite;0.268
W-0037;125.41;69.84;127.54;132.16;Shale;0.083
W-0037;85.98;74.50;132.16;137.50;Dolomite;0.139
W-0037;121.46;74.74;137.50;150.87;Dolomite;0.217
W-0037;95.50;68.13;150.87;152.61;Sandstone;0.196
W-0037;127.34;50.45;152.61;159.20;Sandstone;0.047
W-0037;108.74;61.12;159.20;162.58;Sandstone;0.243
W-0037;119.06;75.54;162.58;172.34;Limestone;0.024
W-0037;108.49;51.37;172.34;174.92;Sandstone;0.054
W-0037;125.01;66.54;174.92;182.51;Limestone;0.189
W-0037;118.69;85.03;182.51;199.96;Dolomite;0.239
W-0037;96.18;96.73;199.96;208.25;Dolomite;0.155
W-0037;111.94;79.84;208.25;224.98;;0.354
W-0037;117.04;99.34;224.98;232.08;Limestone;0.233
W-0037;87.14;88.53;232.08;249.88;Limestone;0.110
W-0037;83.71;61.82;249.88;264.41;Dolomite;0.171
BAD-OVR1;127.62;90.81;173.00;181.00;Limestone;0.360
W-0037;94.95;88.12;281.69;294.33;Dolomite;0.198
W-0037;85.88;53.38;294.33;301.94;Limestone;0.219
W-0037;82.59;70.87;301.94;304.13;Limestone;0.298
W-0037;95.74;98.74;304.13;317.48;Shale;0.267
W-0037;101.75;94.33;317.48;321.11;Dolomite;0.318
W-0037;91.26;73.92;321.11;340.86;Sandstone;0.030
